row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
120,2.001365,-0.0325,-0.2006,-0.0212,0.3679,-47.9273,0.2841,-0.3025,-48.1900,-0.2793,-0.0324,-0.2006,-0.0212,0.3680,-47.9273,0.2840,-0.3025,-48.1900,-0.2795
121,2.026960,-0.0330,-0.2019,-0.0210,0.3560,-48.5904,0.3373,-0.3212,-50.1162,-0.2806,-0.0330,-0.2019,-0.0210,0.3559,-48.5905,0.3374,-0.3212,-50.1163,-0.2805
122,2.030524,-0.0315,-0.2034,-0.0212,0.3373,-49.1157,0.3869,-0.3268,-51.5079,-0.2891,-0.0315,-0.2034,-0.0212,0.3373,-49.1156,0.3869,-0.3268,-51.5078,-0.2892
123,2.057019,-0.0320,-0.2035,-0.0208,0.2845,-50.0392,0.5102,-0.3331,-52.4001,-0.2942,-0.0320,-0.2035,-0.0208,0.2845,-50.0392,0.5102,-0.3331,-52.4001,-0.2942
124,2.095050,-0.0313,-0.2038,-0.0214,0.2045,-51.6684,0.6541,-0.3431,-53.5255,-0.2884,-0.0313,-0.2038,-0.0214,0.2045,-51.6684,0.6541,-0.3430,-53.5255,-0.2884
125,2.110177,-0.0321,-0.2030,-0.0224,0.0778,-53.2250,0.8350,-0.3561,-55.0306,-0.2949,-0.0321,-0.2030,-0.0224,0.0777,-53.2250,0.8350,-0.3562,-55.0306,-0.2949
126,2.113262,-0.0318,-0.2021,-0.0225,-0.0318,-54.7316,0.9751,-0.3679,-56.4905,-0.3044,-0.0318,-0.2021,-0.0225,-0.0318,-54.7316,0.9752,-0.3681,-56.4906,-0.3042
127,2.124065,-0.0302,-0.2024,-0.0226,-0.1299,-55.9653,1.1051,-0.3745,-57.7658,-0.3051,-0.0302,-0.2024,-0.0226,-0.1299,-55.9653,1.1051,-0.3746,-57.7658,-0.3050
128,2.178216,-0.0299,-0.2019,-0.0229,-0.2204,-57.1651,1.2177,-0.3860,-59.1760,-0.2919,-0.0299,-0.2019,-0.0229,-0.2204,-57.1651,1.2176,-0.3861,-59.1760,-0.2918
129,2.208176,-0.0297,-0.2026,-0.0222,-0.3231,-58.6344,1.3389,-0.4051,-60.7886,-0.2773,-0.0297,-0.2026,-0.0222,-0.3231,-58.6344,1.3388,-0.4051,-60.7887,-0.2773
130,2.211328,-0.0299,-0.2037,-0.0215,-0.4534,-60.7104,1.5617,-0.4281,-62.5361,-0.2684,-0.0298,-0.2036,-0.0215,-0.4534,-60.7103,1.5617,-0.4280,-62.5360,-0.2685
131,2.217205,-0.0302,-0.2040,-0.0213,-0.6197,-62.6183,1.7132,-0.4527,-64.1276,-0.2671,-0.0301,-0.2040,-0.0213,-0.6196,-62.6183,1.7131,-0.4526,-64.1276,-0.2672
132,2.238126,-0.0310,-0.2036,-0.0209,-0.8386,-63.8097,1.9251,-0.4754,-65.5676,-0.2504,-0.0310,-0.2036,-0.0209,-0.8386,-63.8097,1.9252,-0.4753,-65.5675,-0.2504
133,2.241125,-0.0298,-0.2027,-0.0194,-0.8587,-64.6845,1.9331,-0.5112,-67.2551,-0.2258,-0.0298,-0.2027,-0.0194,-0.8586,-64.6845,1.9330,-0.5111,-67.2552,-0.2259
134,2.244132,-0.0300,-0.2030,-0.0190,-0.8668,-65.3315,1.9350,-0.5518,-68.6955,-0.1997,-0.0299,-0.2030,-0.0190,-0.8667,-65.3315,1.9349,-0.5518,-68.6955,-0.1997
135,2.267284,-0.0294,-0.2032,-0.0185,-0.8952,-66.0835,1.9497,-0.5697,-70.3063,-0.2129,-0.0294,-0.2032,-0.0185,-0.8953,-66.0834,1.9499,-0.5700,-70.3062,-0.2126
136,2.297038,-0.0291,-0.2025,-0.0182,-0.9114,-66.8333,1.9499,-0.5925,-71.7710,-0.1897,-0.0291,-0.2025,-0.0182,-0.9113,-66.8333,1.9499,-0.5923,-71.7710,-0.1899
137,2.300240,-0.0288,-0.2026,-0.0182,-0.9175,-67.4927,1.9416,-0.6218,-73.3286,-0.1814,-0.0288,-0.2026,-0.0182,-0.9176,-67.4927,1.9417,-0.6220,-73.3286,-0.1812
138,2.303157,-0.0292,-0.2021,-0.0184,-0.9512,-68.1016,1.9731,-0.6703,-75.1111,-0.1504,-0.0292,-0.2021,-0.0184,-0.9513,-68.1016,1.9733,-0.6704,-75.1111,-0.1502
139,2.327163,-0.0297,-0.2013,-0.0184,-0.9590,-68.6832,1.9748,-0.7269,-76.8799,-0.1135,-0.0297,-0.2013,-0.0184,-0.9590,-68.6832,1.9749,-0.7270,-76.8800,-0.1133
140,2.330592,-0.0293,-0.2004,-0.0184,-0.9771,-69.2040,1.9855,-0.7783,-78.6574,-0.0892,-0.0293,-0.2004,-0.0184,-0.9770,-69.2040,1.9854,-0.7781,-78.6573,-0.0894
141,2.359844,-0.0302,-0.2008,-0.0189,-1.0305,-69.9880,2.0266,-0.8000,-80.3311,-0.0983,-0.0302,-0.2008,-0.0189,-1.0306,-69.9879,2.0266,-0.8001,-80.3310,-0.0983
142,2.406499,-0.0298,-0.2008,-0.0185,-1.1724,-71.1154,2.1722,-0.8731,-82.0220,-0.0402,-0.0297,-0.2008,-0.0185,-1.1724,-71.1154,2.1723,-0.8728,-82.0221,-0.0405
143,2.410326,-0.0299,-0.2021,-0.0182,-1.6194,-73.2819,2.6498,-1.0106,-83.7253,0.0891,-0.0299,-0.2021,-0.0182,-1.6195,-73.2819,2.6498,-1.0109,-83.7253,0.0892
144,2.413441,-0.0296,-0.2033,-0.0176,-2.1295,-75.5176,3.1913,-1.1326,-85.2339,0.1947,-0.0295,-0.2033,-0.0176,-2.1293,-75.5177,3.1912,-1.1323,-85.2339,0.1945
145,2.431091,-0.0297,-0.2043,-0.0179,-2.5587,-77.0559,3.6765,-1.2237,-86.4389,0.2655,-0.0297,-0.2043,-0.0179,-2.5589,-77.0559,3.6766,-1.2239,-86.4390,0.2655
146,2.446350,-0.0308,-0.2047,-0.0184,-2.8666,-77.8891,3.9970,-1.3469,-87.5104,0.3741,-0.0307,-0.2047,-0.0184,-2.8665,-77.8891,3.9970,-1.3462,-87.5105,0.3734
147,2.469249,-0.0310,-0.2035,-0.0180,-2.9561,-78.3367,4.1211,-1.9823,-88.6459,1.0050,-0.0310,-0.2035,-0.0180,-2.9559,-78.3368,4.1209,-1.9826,-88.6459,1.0053
148,2.478125,-0.0312,-0.2030,-0.0184,-2.9350,-78.7500,4.0826,-6.7548,-89.6490,5.7758,-0.0311,-0.2030,-0.0184,-2.9349,-78.7499,4.0824,-6.7424,-89.6489,5.7633
149,2.513157,-0.0311,-0.2027,-0.0175,-2.9598,-79.3357,4.0503,-175.4965,-89.5893,174.5097,-0.0310,-0.2027,-0.0175,-2.9598,-79.3356,4.0503,-175.4982,-89.5893,174.5114
150,2.516168,-0.0298,-0.2017,-0.0172,-2.7407,-79.7736,3.8113,-178.8969,-88.8290,177.9023,-0.0298,-0.2017,-0.0172,-2.7408,-79.7736,3.8115,-178.8967,-88.8290,177.9021
151,2.522136,-0.0303,-0.2016,-0.0164,-2.2398,-79.8398,3.3365,-179.7107,-88.1522,178.6994,-0.0302,-0.2016,-0.0164,-2.2394,-79.8399,3.3361,-179.7123,-88.1522,178.7010
152,2.551341,-0.0289,-0.2006,-0.0167,-1.6425,-79.8728,2.7644,-179.9496,-87.4209,178.9325,-0.0289,-0.2006,-0.0167,-1.6424,-79.8727,2.7642,-179.9507,-87.4209,178.9337
153,2.554108,-0.0293,-0.2004,-0.0151,-1.2472,-79.9094,2.3808,179.9603,-86.6450,179.0180,-0.0293,-0.2004,-0.0151,-1.2474,-79.9094,2.3811,179.9605,-86.6449,179.0180
154,2.569040,-0.0306,-0.2000,-0.0156,-1.2972,-80.2237,2.4116,179.9811,-85.9221,179.0017,-0.0306,-0.2000,-0.0156,-1.2972,-80.2237,2.4115,179.9812,-85.9221,179.0016
155,2.596585,-0.0306,-0.2002,-0.0151,-1.4459,-80.6001,2.5685,179.9728,-85.1991,179.0106,-0.0305,-0.2002,-0.0151,-1.4460,-80.6001,2.5686,179.9729,-85.1991,179.0104
156,2.599513,-0.0299,-0.2009,-0.0152,-1.8615,-81.0732,2.9740,179.9296,-84.5768,179.0540,-0.0299,-0.2009,-0.0152,-1.8618,-81.0731,2.9743,179.9304,-84.5769,179.0531
157,2.626093,-0.0278,-0.2012,-0.0144,-2.2484,-81.5832,3.3633,179.8670,-84.1078,179.1118,-0.0277,-0.2012,-0.0144,-2.2485,-81.5832,3.3635,179.8672,-84.1078,179.1117
158,2.634613,-0.0272,-0.1997,-0.0150,-2.8379,-81.8227,3.9346,179.8068,-83.7141,179.1701,-0.0271,-0.1997,-0.0150,-2.8380,-81.8227,3.9348,179.8066,-83.7141,179.1704
159,2.658666,-0.0271,-0.2003,-0.0154,-3.3862,-81.8647,4.4275,179.7369,-83.4115,179.2319,-0.0271,-0.2003,-0.0154,-3.3866,-81.8646,4.4279,179.7372,-83.4115,179.2316
160,2.679072,-0.0274,-0.1988,-0.0154,-3.7838,-81.8717,4.7676,179.7201,-83.1251,179.2485,-0.0274,-0.1988,-0.0154,-3.7844,-81.8717,4.7681,179.7204,-83.1251,179.2481
161,2.688283,-0.0265,-0.1986,-0.0157,-3.7612,-82.1909,4.7249,179.7357,-82.8398,179.2373,-0.0264,-0.1986,-0.0157,-3.7606,-82.1909,4.7242,179.7352,-82.8398,179.2378
162,2.727032,-0.0266,-0.1990,-0.0167,-4.0087,-82.5549,4.9714,179.7342,-82.7319,179.2381,-0.0265,-0.1990,-0.0167,-4.0087,-82.5550,4.9713,179.7344,-82.7319,179.2379
163,2.729727,-0.0260,-0.1993,-0.0164,-4.1355,-82.5997,5.1013,179.7387,-82.7162,179.2330,-0.0260,-0.1993,-0.0164,-4.1357,-82.5997,5.1015,179.7389,-82.7162,179.2328
164,2.746664,-0.0263,-0.2002,-0.0160,-4.1797,-82.6113,5.1395,179.7278,-82.6989,179.2425,-0.0262,-0.2001,-0.0160,-4.1798,-82.6113,5.1396,179.7279,-82.6990,179.2424
165,2.755629,-0.0265,-0.1998,-0.0172,-4.2246,-82.6122,5.1791,179.6867,-82.5303,179.2776,-0.0265,-0.1998,-0.0172,-4.2242,-82.6122,5.1788,179.6864,-82.5304,179.2778
166,2.776717,-0.0289,-0.1999,-0.0176,-4.1964,-82.6226,5.1502,179.7271,-82.1576,179.2443,-0.0289,-0.1999,-0.0176,-4.1965,-82.6225,5.1503,179.7270,-82.1577,179.2443
167,2.779921,-0.0291,-0.2004,-0.0178,-4.1690,-82.6312,5.1219,179.7267,-81.7825,179.2507,-0.0290,-0.2004,-0.0178,-4.1689,-82.6312,5.1217,179.7264,-81.7825,179.2510
168,2.806527,-0.0296,-0.1983,-0.0176,-4.1651,-82.6477,5.1182,179.7371,-81.4409,179.2386,-0.0295,-0.1983,-0.0176,-4.1646,-82.6477,5.1177,179.7367,-81.4410,179.2391
169,2.821693,-0.0303,-0.1977,-0.0185,-4.6484,-83.2535,5.5982,179.6882,-81.0643,179.2765,-0.0302,-0.1977,-0.0185,-4.6486,-83.2534,5.5985,179.6884,-81.0643,179.2763
170,2.839909,-0.0377,-0.2201,-0.0253,-5.0909,-83.3824,6.0479,179.6790,-80.6693,179.2831,-0.0377,-0.2201,-0.0253,-5.0905,-83.3824,6.0474,179.6785,-80.6693,179.2836
171,2.851753,-0.0368,-0.2212,-0.0257,-5.1621,-83.4150,6.1180,179.6688,-80.2811,179.2905,-0.0368,-0.2212,-0.0257,-5.1615,-83.4150,6.1175,179.6683,-80.2812,179.2910
172,2.866669,-0.0368,-0.2214,-0.0256,-5.3121,-83.6392,6.2633,179.6493,-80.0160,179.3066,-0.0368,-0.2214,-0.0256,-5.3121,-83.6391,6.2634,179.6491,-80.0160,179.3069
173,2.896686,-0.0377,-0.2216,-0.0247,-5.8164,-84.1410,6.7640,179.6269,-79.8864,179.3264,-0.0377,-0.2216,-0.0247,-5.8165,-84.1410,6.7642,179.6267,-79.8864,179.3264
174,2.899645,-0.0378,-0.2221,-0.0242,-6.4829,-84.3979,7.4361,179.6162,-79.8346,179.3374,-0.0378,-0.2220,-0.0242,-6.4828,-84.3978,7.4359,179.6162,-79.8347,179.3374
175,2.931515,-0.0377,-0.2217,-0.0241,-7.3659,-84.6840,8.3244,179.6198,-79.7749,179.3352,-0.0377,-0.2217,-0.0241,-7.3665,-84.6839,8.3250,179.6200,-79.7749,179.3351
176,2.934590,-0.0362,-0.2215,-0.0246,-8.0030,-84.7751,8.9639,179.6337,-79.6189,179.3273,-0.0362,-0.2215,-0.0246,-8.0032,-84.7751,8.9641,179.6339,-79.6189,179.3272
177,2.958655,-0.0364,-0.2226,-0.0247,-8.1148,-84.7838,9.0730,179.6280,-79.4509,179.3337,-0.0364,-0.2226,-0.0247,-8.1154,-84.7837,9.0737,179.6285,-79.4509,179.3332
178,2.964291,-0.0373,-0.2224,-0.0246,-8.0177,-84.7870,8.9731,179.6421,-79.2840,179.3209,-0.0373,-0.2224,-0.0246,-8.0172,-84.7871,8.9727,179.6418,-79.2840,179.3214
179,2.989055,-0.0381,-0.2233,-0.0237,-7.9222,-84.8007,8.8770,179.6416,-79.1595,179.3196,-0.0381,-0.2232,-0.0237,-7.9227,-84.8006,8.8776,179.6419,-79.1595,179.3193
180,3.001387,-0.0385,-0.2225,-0.0232,-8.7508,-85.3248,9.6964,179.6499,-79.1218,179.3118,-0.0385,-0.2225,-0.0232,-8.7511,-85.3248,9.6966,179.6502,-79.1219,179.3116
181,3.038434,-0.0382,-0.2233,-0.0229,-9.2138,-85.3727,10.1598,179.6356,-79.1164,179.3236,-0.0382,-0.2233,-0.0229,-9.2137,-85.3727,10.1596,179.6354,-79.1165,179.3238
182,3.047296,-0.0378,-0.2230,-0.0241,-10.5565,-85.7213,11.5028,179.6365,-79.0997,179.3209,-0.0378,-0.2229,-0.0241,-10.5568,-85.7212,11.5031,179.6367,-79.0998,179.3207
183,3.050191,-0.0369,-0.2231,-0.0247,-11.1384,-85.8394,12.0883,179.6410,-79.0848,179.3158,-0.0369,-0.2231,-0.0247,-11.1391,-85.8393,12.0890,179.6413,-79.0848,179.3155
184,3.077316,-0.0365,-0.2236,-0.0245,-11.1055,-85.8446,12.0536,179.6234,-79.0812,179.3304,-0.0365,-0.2236,-0.0245,-11.1042,-85.8445,12.0523,179.6230,-79.0812,179.3307
185,3.086098,-0.0372,-0.2238,-0.0252,-10.9278,-85.8462,11.8735,179.6110,-79.0222,179.3391,-0.0372,-0.2237,-0.0252,-10.9287,-85.8462,11.8744,179.6113,-79.0222,179.3389
186,3.106155,-0.0365,-0.2243,-0.0251,-10.7235,-85.8527,11.6653,179.5641,-78.9646,179.3731,-0.0365,-0.2242,-0.0251,-10.7244,-85.8527,11.6661,179.5645,-78.9646,179.3726
187,3.144114,-0.0354,-0.2250,-0.0249,-10.4224,-85.8728,11.3615,179.4895,-78.5512,179.4359,-0.0354,-0.2250,-0.0249,-10.4235,-85.8729,11.3626,179.4897,-78.5511,179.4357
188,3.146475,-0.0353,-0.2255,-0.0265,-10.2609,-85.8812,11.1970,179.4878,-78.2859,179.4403,-0.0353,-0.2255,-0.0265,-10.2607,-85.8812,11.1969,179.4878,-78.2859,179.4404
189,3.152553,-0.0353,-0.2241,-0.0256,-10.2212,-85.8828,11.1557,179.4823,-78.0939,179.4486,-0.0353,-0.2240,-0.0256,-10.2206,-85.8827,11.1552,179.4823,-78.0940,179.4487
190,3.175728,-0.0357,-0.2242,-0.0257,-10.1165,-85.8806,11.0484,179.4682,-78.0646,179.4591,-0.0357,-0.2241,-0.0257,-10.1164,-85.8805,11.0483,179.4682,-78.0647,179.4592
191,3.197627,-0.0367,-0.2246,-0.0236,-9.9843,-85.8803,10.9137,179.4382,-78.0675,179.4855,-0.0367,-0.2246,-0.0236,-9.9845,-85.8804,10.9139,179.4382,-78.0675,179.4855
192,3.200777,-0.0366,-0.2254,-0.0246,-9.6762,-85.8834,10.6056,179.4209,-78.0643,179.4992,-0.0366,-0.2253,-0.0246,-9.6755,-85.8834,10.6049,179.4209,-78.0643,179.4993
193,3.258008,-0.0372,-0.2247,-0.0251,-9.4146,-85.8898,10.3420,179.4323,-77.8802,179.4915,-0.0372,-0.2247,-0.0251,-9.4156,-85.8898,10.3430,179.4327,-77.8802,179.4911
194,3.261834,-0.0367,-0.2246,-0.0255,-9.4194,-85.8903,10.3464,179.4533,-77.4831,179.4754,-0.0367,-0.2246,-0.0255,-9.4185,-85.8904,10.3455,179.4530,-77.4831,179.4757
195,3.264777,-0.0350,-0.2252,-0.0263,-9.5079,-85.8857,10.4349,179.4613,-77.0355,179.4676,-0.0351,-0.2252,-0.0263,-9.5090,-85.8857,10.4361,179.4616,-77.0355,179.4673
196,3.288600,-0.0348,-0.2255,-0.0269,-9.6232,-85.8752,10.5502,179.4587,-76.5303,179.4703,-0.0348,-0.2255,-0.0269,-9.6230,-85.8751,10.5500,179.4586,-76.5303,179.4704
197,3.291113,-0.0360,-0.2256,-0.0270,-9.7454,-85.8653,10.6731,179.4539,-76.0126,179.4741,-0.0360,-0.2256,-0.0270,-9.7448,-85.8653,10.6725,179.4536,-76.0125,179.4744
198,3.305429,-0.0362,-0.2267,-0.0277,-9.7910,-85.8587,10.7193,179.4369,-75.3442,179.4826,-0.0362,-0.2266,-0.0277,-9.7908,-85.8586,10.7192,179.4369,-75.3443,179.4827
199,3.317675,-0.0350,-0.2266,-0.0281,-9.7088,-85.8536,10.6360,179.4344,-74.2774,179.4796,-0.0350,-0.2266,-0.0281,-9.7080,-85.8536,10.6353,179.4344,-74.2774,179.4796
200,3.347826,-0.0347,-0.2263,-0.0283,-9.5665,-85.8533,10.4927,179.4522,-72.9969,179.4610,-0.0347,-0.2262,-0.0283,-9.5661,-85.8533,10.4923,179.4522,-72.9969,179.4610
201,3.354014,-0.0346,-0.2254,-0.0291,-9.4424,-85.8542,10.3677,179.4354,-71.4912,179.4705,-0.0346,-0.2254,-0.0291,-9.4434,-85.8542,10.3685,179.4356,-71.4911,179.4703
202,3.377497,-0.0337,-0.2249,-0.0283,-9.4154,-85.8541,10.3408,179.4108,-69.9652,179.4832,-0.0337,-0.2249,-0.0283,-9.4155,-85.8541,10.3409,179.4111,-69.9653,179.4830
203,3.380616,-0.0349,-0.2260,-0.0284,-9.5020,-85.8538,10.4277,179.3912,-68.4492,179.4950,-0.0349,-0.2260,-0.0284,-9.5013,-85.8537,10.4270,179.3911,-68.4493,179.4950
204,3.407325,-0.0345,-0.2265,-0.0290,-9.6069,-85.8504,10.5341,179.3758,-67.0072,179.4983,-0.0345,-0.2265,-0.0290,-9.6061,-85.8504,10.5333,179.3757,-67.0072,179.4984
